side,media_id,title_romaji,title_english,title_native,site_url
only_in_tayo6,21377,Kuroko no Basket: Last Game,Kuroko's Basketball: Last Game,劇場版 黒子のバスケ Last Game,https://anilist.co/anime/21377
only_in_tayo6,21381,Danchigai Special,,だんちがい 未放送1話,https://anilist.co/anime/21381
only_in_tayo6,21385,Nanatsu no Taizai: Seisen no Shirushi,The Seven Deadly Sins: Signs of A Holy War,七つの大罪 聖戦の予兆,https://anilist.co/anime/21385
only_in_tayo6,21386,One Punch Man: Road to Hero,One-Punch Man: Road to Hero,ワンパンマン「ロード・トゥ・ヒーロー」,https://anilist.co/anime/21386
only_in_tayo6,21399,Kizumonogatari II: Nekketsu-hen,Kizumonogatari Part 2: Nekketsu,傷物語〈Ⅱ熱血篇〉,https://anilist.co/anime/21399
only_in_tayo6,21400,Kizumonogatari III: Reiketsu-hen,Kizumonogatari Part 3: Reiketsu,傷物語〈Ⅲ冷血篇〉,https://anilist.co/anime/21400
only_in_tayo6,21407,Yowamushi Pedal: NEW GENERATION,Yowamushi Pedal New Generation,弱虫ペダルNEW GENERATION,https://anilist.co/anime/21407
only_in_tayo6,21412,Pop in Q,,ポッピンQ,https://anilist.co/anime/21412
only_in_tayo6,21421,Kiznaiver,Kiznaiver,キズナイーバー,https://anilist.co/anime/21421
only_in_tayo6,21451,Full Metal Panic! Invisible Victory,Full Metal Panic! Invisible Victory,フルメタル・パニック！Invisible Victory,https://anilist.co/anime/21451
only_in_tayo6,21455,NEW GAME!,NEW GAME!,NEW GAME!,https://anilist.co/anime/21455
only_in_tayo6,21457,Kono Bijutsu-bu ni wa Mondai ga Aru!,This Art Club Has a Problem!,この美術部には問題がある!,https://anilist.co/anime/21457
only_in_tayo6,21460,Hibike! Euphonium 2,Sound! Euphonium 2,響け！ユーフォニアム 2,https://anilist.co/anime/21460
only_in_tayo6,21483,Owari no Seraph: Owaranai Seraph,Seraph of the End: Vampire Reign - Owaranai Seraph,終わりのセラフ「終わらないセラフ」,https://anilist.co/anime/21483
only_in_tayo6,21489,Shinmai Maou no Testament: BURST - Toujou Basara no Shigoku Heiwa na Nichijou,The Testament of Sister New Devil BURST: Tojo Basara’s Perfectly Peaceful Daily Life,新妹魔王の契約者 BURST 東城刃更の至極平和な日常,https://anilist.co/anime/21489
only_in_tayo6,21507,Mob Psycho 100,Mob Psycho 100,モブサイコ100,https://anilist.co/anime/21507
only_in_tayo6,21520,Koyomimonogatari,Koyomimonogatari,暦物語,https://anilist.co/anime/21520
only_in_tayo6,21555,Dies irae,Dies irae,ディエス・イレ,https://anilist.co/anime/21555
only_in_tayo6,21574,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,KONOSUBA -God's blessing on this wonderful world!: God's Blessings On This Wonderful Choker!,この素晴らしい世界に祝福を！ この素晴らしいチョーカーに祝福を!,https://anilist.co/anime/21574
only_in_tayo6,21586,Owari no Seraph: Kyuuketsuki Shahal,Seraph of the End: Kyuuketsuki Shahal,終わりのセラフ 吸血鬼シャハル,https://anilist.co/anime/21586
only_in_tayo6,21631,Udon no Kuni no Kiniro Kemari,Poco's Udon World,うどんの国の金色毛鞠,https://anilist.co/anime/21631
only_in_tayo6,21638,Hibike! Euphonium: Kitauji Koukou Suisougaku-bu e Youkoso,Sound! Euphonium The Movie: Welcome to the Kitauji High School Concert Band,劇場版 響け！ユーフォニアム～北宇治高校吹奏楽部へようこそ～,https://anilist.co/anime/21638
only_in_tayo6,21639,Keijo!!!!!!!!,Keijo!!!!!!!!,競女!!!!!!!!,https://anilist.co/anime/21639
only_in_tayo6,21688,Mahoutsukai no Yome: Hoshi Matsu Hito,The Ancient Magus' Bride: Those Awaiting a Star,魔法使いの嫁 星待つひと,https://anilist.co/anime/21688
only_in_tayo6,21698,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,HAIKYU!! 3rd Season,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,https://anilist.co/anime/21698
only_in_tayo6,21701,Kuzu no Honkai,Scum's Wish,クズの本懐,https://anilist.co/anime/21701
only_in_tayo6,21712,ISLAND,ISLAND,ISLAND,https://anilist.co/anime/21712
only_in_tayo6,21717,Fate/EXTRA Last Encore,Fate/EXTRA Last Encore,Fate/EXTRA Last Encore,https://anilist.co/anime/21717
only_in_tayo6,21718,Fate/stay night [Heaven's Feel] II. lost butterfly,Fate/stay night [Heaven's Feel] II. lost butterfly,Fate/stay night[Heaven's Feel] ⅠⅠ.lost butterfly,https://anilist.co/anime/21718
only_in_tayo6,21719,Fate/stay night [Heaven's Feel] III. spring song,Fate/stay night [Heaven’s Feel] III. spring song,Fate/stay night[Heaven's Feel] ⅠⅠⅠ.spring song,https://anilist.co/anime/21719
only_in_tayo6,21757,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,The Moment You Fall in Love,好きになるその瞬間を。～告白実行委員会～,https://anilist.co/anime/21757
only_in_tayo6,21765,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph Nagoya Kessen-hen,Seraph of the End: Battle in Nagoya - Owaranai Seraph Battle in Nagoya,終わりのセラフ 名古屋決戦編 「終わらないセラフ名古屋決戦編」,https://anilist.co/anime/21765
only_in_tayo6,21769,"Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku: Kitto, Onnanoko wa Osatou to Spice to Suteki na Nanika de Dekiteiru",My Teen Romantic Comedy SNAFU TOO! OVA,やはり俺の青春ラブコメはまちがっている。 続 「きっと、女の子はお砂糖とスパイスと素敵な何かでできている。」,https://anilist.co/anime/21769
only_in_tayo6,21802,Kiitarou Shounen no Youkai Enikki,Kiitaro's yokai picture diary,奇異太郎少年の妖怪絵日記,https://anilist.co/anime/21802
only_in_tayo6,21827,Violet Evergarden,Violet Evergarden,ヴァイオレット・エヴァーガーデン,https://anilist.co/anime/21827
only_in_tayo6,21840,Yi Ren Zhi Xia,Hitori no Shita - The Outcast,一人之下,https://anilist.co/anime/21840
only_in_tayo6,21852,To LOVE-Ru Darkness 2nd Specials,To Love Ru Darkness 2 Specials,To LOVEる -とらぶる- ダークネス2nd,https://anilist.co/anime/21852
only_in_tayo6,21855,UQ Holder!: Mahou Sensei Negima! 2,UQ Holder!,UQ Holder! ～魔法先生ネギま!2～,https://anilist.co/anime/21855
only_in_tayo6,21862,Sakamoto desu ga?: Sakamoto Deshita?,Haven't You Heard? I'm Sakamoto: Haven’t You Heard? I was Sakamoto,坂本ですが? 坂本でした?,https://anilist.co/anime/21862
only_in_tayo6,97617,Isekai Shokudou,Restaurant to Another World,異世界食堂,https://anilist.co/anime/97617
only_in_tayo6,97766,Gamers!,GAMERS!,ゲーマーズ!,https://anilist.co/anime/97766
only_in_tayo6,97769,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,Yuki Yuna is a Hero: The Hero Chapter,結城友奈は勇者である -勇者の章-,https://anilist.co/anime/97769
only_in_tayo6,97815,Fate/Grand Order: First Order,Fate/Grand Order: First Order,Fate/Grand Order -First Order-,https://anilist.co/anime/97815
only_in_tayo6,97863,Hajimete no Gal,My First Girlfriend is a Gal,はじめてのギャル,https://anilist.co/anime/97863
only_in_tayo6,97888,Baki,BAKI,バキ,https://anilist.co/anime/97888
only_in_tayo6,97891,Ao no Exorcist: Kyoto Fujouou-hen OVA,,青の祓魔師 京都不浄王篇 OVA,https://anilist.co/anime/97891
only_in_tayo6,97918,Koutetsujou no Kabaneri: Unato Kessen,Kabaneri of the Iron Fortress: The Battle of Unato,甲鉄城のカバネリ 〜海門決戦〜,https://anilist.co/anime/97918
only_in_tayo6,97921,DIVE!!,,DIVE!!,https://anilist.co/anime/97921
only_in_tayo6,97922,Inuyashiki,INUYASHIKI LAST HERO,いぬやしき,https://anilist.co/anime/97922
only_in_tayo6,97979,Nana Maru San Batsu,Fastest Finger First,ナナマル サンバツ,https://anilist.co/anime/97979
only_in_tayo6,97986,Made in Abyss,Made in Abyss,メイドインアビス,https://anilist.co/anime/97986
only_in_tayo6,97994,Blend S,BLEND-S,ブレンド・S,https://anilist.co/anime/97994
only_in_tayo6,97995,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,YU-NO: A Girl Who Chants Love at the Bound of This World,この世の果てで恋を唄う少女YU-NO,https://anilist.co/anime/97995
only_in_tayo6,97996,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,KONOSUBA -God's blessing on this wonderful world! 2: God's Blessings on These Wonderful Works of Art!,この素晴らしい世界に祝福を！ 2 この素晴らしい芸術に祝福を!,https://anilist.co/anime/97996
only_in_tayo6,98005,Ballroom e Youkoso,Welcome to the Ballroom,ボールルームへようこそ,https://anilist.co/anime/98005
only_in_tayo6,98240,Seitokai Yakuindomo Movie,Seitokai Yakuindomo the Movie,劇場版 生徒会役員共,https://anilist.co/anime/98240
only_in_tayo6,98292,NEW GAME!!,NEW GAME!!,NEW GAME!!,https://anilist.co/anime/98292
only_in_tayo6,98389,Killing Bites,Killing Bites,キリングバイツ,https://anilist.co/anime/98389
only_in_tayo6,98436,Mahoutsukai no Yome,The Ancient Magus' Bride,魔法使いの嫁,https://anilist.co/anime/98436
only_in_tayo6,98495,Free!: Timeless Medley - Kizuna,Free! -Timeless Medley- The Bond,劇場版 Free!-Timeless Medley- 絆,https://anilist.co/anime/98495
only_in_tayo6,98496,Free!: Timeless Medley - Yakusoku,Free! -Timeless Medley- The Promise,劇場版 Free!-Timeless Medley- 約束,https://anilist.co/anime/98496
only_in_tayo6,98497,Free!: Take Your Marks,Free! -Take Your Marks-,特別版 Free!-Take Your Marks-,https://anilist.co/anime/98497
only_in_tayo6,98514,Uma Musume: Pretty Derby,Umamusume: Pretty Derby,ウマ娘 プリティーダービー,https://anilist.co/anime/98514
only_in_tayo6,98529,Ramen Daisuki Koizumi-san,Ms. Koizumi Loves Ramen Noodles,ラーメン大好き小泉さん,https://anilist.co/anime/98529
only_in_tayo6,98572,Himouto! Umaru-chan R,Himouto! Umaru-chan R,干物妹! うまるちゃん R,https://anilist.co/anime/98572
only_in_tayo6,98574,Yi Ren Zhi Xia 2,Hitori no Shita - The Outcast 2,一人之下 2,https://anilist.co/anime/98574
only_in_tayo6,98580,"Kobayashi-san Chi no Maidragon: Valentine, Soshite Onsen! (Amari Kitai Shinaide Kudasai)",Miss Kobayashi's Dragon Maid: Valentines and Hot Springs! (Please Don't Get Your Hopes Up),"小林さんちのメイドラゴン バレンタイン, そして温泉! (あまり期待しないでください)",https://anilist.co/anime/98580
only_in_tayo6,98596,Imouto sae Ireba Ii.,A Sister's All You Need.,妹さえいればいい。,https://anilist.co/anime/98596
only_in_tayo6,98657,Osake wa Fuufu ni Natte kara,Love is Like a Cocktail,お酒は夫婦になってから,https://anilist.co/anime/98657
only_in_tayo6,98662,Koutetsujou no Kabaneri Soushuuhen Zenpen: Tsudou Hikari,Kabaneri of the Iron Fortress: Light That Gathers,甲鉄城のカバネリ 総集編｛前編｝集う光,https://anilist.co/anime/98662
only_in_tayo6,98820,Just Because!,Just Because!,Just Because!,https://anilist.co/anime/98820
only_in_tayo6,98860,IS: Infinite Stratos 2 - Infinite Wedding,IS: Infinite Stratos 2 - Infinite Wedding,IS〈インフィニット・ストラトス〉2 インフィニット・ウエディング,https://anilist.co/anime/98860
only_in_tayo6,98884,Haikyuu!!: Sainou to Sense,Haikyu!! The Movie: Talent and Sense,ハイキュー!! 才能とセンス,https://anilist.co/anime/98884
only_in_tayo6,98885,Haikyuu!!: Concept no Tatakai,Haikyu!! The Movie: Battle of Concepts,ハイキュー!! コンセプトの戦い,https://anilist.co/anime/98885
only_in_tayo6,98951,Boku no Kanojo ga Majime Sugiru Shoujo Bitch na Ken,My Girlfriend is Shobitch,僕の彼女がマジメ過ぎる処女ビッチな件,https://anilist.co/anime/98951
only_in_tayo6,98977,Itsudatte Bokura no Koi wa 10 cm Datta.,Our love has always been 10 centimeters apart.,いつだって僕らの恋は10センチだった。,https://anilist.co/anime/98977
only_in_tayo6,99366,Chio-chan no Tsuugakuro,Chio's School Road,ちおちゃんの通学路,https://anilist.co/anime/99366
only_in_tayo6,99423,Darling in the Franxx,DARLING in the FRANXX,ダーリン・イン・ザ・フランキス,https://anilist.co/anime/99423
only_in_tayo6,99425,Promare,Promare,プロメア,https://anilist.co/anime/99425
only_in_tayo6,99426,Sora yori mo Tooi Basho,A Place Further Than the Universe,宇宙よりも遠い場所,https://anilist.co/anime/99426
only_in_tayo6,99468,Karakai Jouzu no Takagi-san,Teasing Master Takagi-san,からかい上手の高木さん,https://anilist.co/anime/99468
only_in_tayo6,99476,Yowamushi Pedal: GLORY LINE,Yowamushi Pedal Glory Line,弱虫ペダルGLORY LINE,https://anilist.co/anime/99476
only_in_tayo6,99483,Hakata Tonkotsu Ramens,,博多豚骨ラーメンズ,https://anilist.co/anime/99483
only_in_tayo6,99507,Ryuuou no Oshigoto!,The Ryuo's Work is Never Done!,りゅうおうのおしごと!,https://anilist.co/anime/99507
only_in_tayo6,99539,Nanatsu no Taizai: Imashime no Fukkatsu,The Seven Deadly Sins: Revival of the Commandments,七つの大罪 戒めの復活,https://anilist.co/anime/99539
only_in_tayo6,99540,Nanatsu no Taizai Movie: Tenkuu no Torawarebito,The Seven Deadly Sins the Movie: Prisoners of the Sky,劇場版 七つの大罪 天空の囚われ人,https://anilist.co/anime/99540
only_in_tayo6,99578,Wotaku ni Koi wa Muzukashii,Wotakoi: Love is Hard for Otaku,ヲタクに恋は難しい,https://anilist.co/anime/99578
only_in_tayo6,99629,Satsuriku no Tenshi,Angels of Death,殺戮の天使,https://anilist.co/anime/99629
only_in_tayo6,99698,Ousama Game The Animation,King's Game,王様ゲーム The Animation,https://anilist.co/anime/99698
only_in_tayo6,99725,A.I.C.O. -Incarnation-,A.I.C.O. -Incarnation-,A.I.C.O. -Incarnation-,https://anilist.co/anime/99725
only_in_tayo6,99726,Net-juu no Susume,Recovery of an MMO Junkie,ネト充のススメ,https://anilist.co/anime/99726
only_in_tayo6,99734,Dagashi Kashi 2,,だがしかし 2,https://anilist.co/anime/99734
only_in_tayo6,99749,FAIRY TAIL (2018),Fairy Tail Final Season,FAIRY TAIL (2018),https://anilist.co/anime/99749
only_in_tayo6,99750,Kimi no Suizou wo Tabetai,I Want to Eat Your Pancreas,君の膵臓をたべたい,https://anilist.co/anime/99750
only_in_tayo6,100178,Liz to Aoi Tori,Liz and the Blue Bird,リズと青い鳥,https://anilist.co/anime/100178
only_in_tayo6,100179,Tada-kun wa Koi wo Shinai,Tada Never Falls In Love,多田くんは恋をしない,https://anilist.co/anime/100179
only_in_tayo6,100298,Megalo Box,Megalobox,メガロボクス,https://anilist.co/anime/100298
only_in_tayo6,100382,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,"My Sister, My Writer",俺が好きなのは妹だけど妹じゃない,https://anilist.co/anime/100382
only_in_tayo6,100388,BANANA FISH,BANANA FISH,BANANA FISH,https://anilist.co/anime/100388
only_in_tayo6,100402,Tsurune: Kazemai Koukou Kyuudou-bu,Tsurune,ツルネ ―風舞高校弓道部―,https://anilist.co/anime/100402
only_in_tayo6,100432,Ulysses: Jeanne d'Arc to Renkin no Kishi,Ulysses: Jeanne d'Arc and the Alchemist Knight,ユリシーズ　ジャンヌ・ダルクと錬金の騎士,https://anilist.co/anime/100432
only_in_tayo6,100483,Yuragi-sou no Yuuna-san,Yuuna and the Haunted Hot Springs,ゆらぎ荘の幽奈さん,https://anilist.co/anime/100483
only_in_tayo6,100518,Boku no Kanojo ga Majime Sugiru Shoujo Bitch na Ken OVA,My Girlfriend is Shobitch OVA,僕の彼女がマジメ過ぎるしょびっちな件 OVA,https://anilist.co/anime/100518
only_in_tayo6,100523,Eromanga Sensei OVA,,エロマンガ先生 OVA,https://anilist.co/anime/100523
only_in_tayo6,100643,Made in Abyss: Fukaki Tamashii no Reimei,Made in Abyss: Dawn of the Deep Soul,メイドインアビス 深き魂の黎明,https://anilist.co/anime/100643
only_in_tayo6,100645,Akkun to Kanojo,My Sweet Tyrant,あっくんとカノジョ,https://anilist.co/anime/100645
only_in_tayo6,100675,Saenai Heroine no Sodatekata Fine,Saekano the Movie: Finale,冴えない彼女の育てかた Fine,https://anilist.co/anime/100675
only_in_tayo6,100723,Boku no Hero Academia THE MOVIE: Futari no Hero,My Hero Academia: Two Heroes,僕のヒーローアカデミア THE MOVIE 〜2人の英雄〜,https://anilist.co/anime/100723
only_in_tayo6,100728,Fate/Grand Order: MOONLIGHT/LOSTROOM,Fate/Grand Order -MOONLIGHT/LOSTROOM-,Fate/Grand Order -MOONLIGHT/LOSTROOM-,https://anilist.co/anime/100728
only_in_tayo6,100791,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,Yuki Yuna is a Hero: The Washio Sumi Chapter,結城友奈は勇者である -鷲尾須美の章-,https://anilist.co/anime/100791
only_in_tayo6,100876,Kakegurui ××,Kakegurui xx,賭ケグルイ××,https://anilist.co/anime/100876
only_in_tayo6,100878,Youjo Senki Movie,Saga of Tanya the Evil - the Movie -,劇場版 幼女戦記,https://anilist.co/anime/100878
only_in_tayo6,100990,Hinomaru-Zumou,Hinomaru Sumo,火ノ丸相撲,https://anilist.co/anime/100990
only_in_tayo6,101001,Asobi Asobase,Asobi Asobase - workshop of fun -,あそびあそばせ,https://anilist.co/anime/101001
only_in_tayo6,101024,Radiant,RADIANT,ラディアン,https://anilist.co/anime/101024
only_in_tayo6,101045,Hanebado!,HANEBADO!,はねバド!,https://anilist.co/anime/101045
only_in_tayo6,101085,Dies irae: To the ring reincarnation,,ディエス・イレ「To the ring reincarnation」,https://anilist.co/anime/101085
only_in_tayo6,101117,Free!: Dive to the Future,Free! -Dive to the Future-,Free!-Dive to the Future-,https://anilist.co/anime/101117
only_in_tayo6,101206,Yuru Camp△ OVA,,ゆるキャン△ OVA,https://anilist.co/anime/101206
only_in_tayo6,101249,Penguin Highway,Penguin Highway,ペンギン・ハイウェイ,https://anilist.co/anime/101249
only_in_tayo6,101292,Kyoto Teramachi Sanjou no Holmes,Holmes of Kyoto,京都寺町三条のホームズ,https://anilist.co/anime/101292
only_in_tayo6,101337,W'z,,W’ｚ《ウィズ》,https://anilist.co/anime/101337
only_in_tayo6,101338,Mob Psycho 100 II,Mob Psycho 100 II,モブサイコ100 II,https://anilist.co/anime/101338
only_in_tayo6,101343,Made in Abyss: Tabidachi no Yoake,Made in Abyss: Journey's Dawn,メイドインアビス 旅立ちの夜明け,https://anilist.co/anime/101343
only_in_tayo6,101344,Made in Abyss: Hourou Suru Tasogare,Made in Abyss: Wandering Twilight,メイドインアビス 放浪する黄昏,https://anilist.co/anime/101344
only_in_tayo6,101367,Majutsushi Orphen Hagure Tabi,Sorcerous Stabber Orphen,魔術士オーフェンはぐれ旅,https://anilist.co/anime/101367
only_in_tayo6,101426,Karakai Jouzu no Takagi-san: Water Slide,,からかい上手の高木さん ウォータースライダー,https://anilist.co/anime/101426
only_in_tayo6,101432,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",Violet Evergarden: Special,"ヴァイオレット・エヴァーガーデン きっと""愛""を知る日が来るのだろう",https://anilist.co/anime/101432
only_in_tayo6,101506,Uchi no Maid ga Uzasugiru!,UzaMaid!,うちのメイドがウザすぎる！,https://anilist.co/anime/101506
only_in_tayo6,101597,Gunjou no Magmell,Ultramarine Magmell,群青のマグメル,https://anilist.co/anime/101597
only_in_tayo6,101610,Bokura no Nanokakan Sensou,Seven Days War,ぼくらの七日間戦争,https://anilist.co/anime/101610
only_in_tayo6,101759,Yakusoku no Neverland,The Promised Neverland,約束のネバーランド,https://anilist.co/anime/101759
only_in_tayo6,101811,Code Geass: Hangyaku no Lelouch I - Koudou,Code Geass: Lelouch of the Rebellion I - Initiation,コードギアス 反逆のルルーシュⅠ 興道,https://anilist.co/anime/101811
only_in_tayo6,101903,Kaze ga Tsuyoku Fuiteiru,Run with the Wind,風が強く吹いている,https://anilist.co/anime/101903
only_in_tayo6,101930,Girly Air Force,Girly Air Force,ガーリー・エアフォース,https://anilist.co/anime/101930
only_in_tayo6,101992,Hibike! Euphonium: Chikai no Finale,Sound! Euphonium: The Movie - Our Promise: A Brand New Day,劇場版 響け！ユーフォニアム～誓いのフィナーレ～,https://anilist.co/anime/101992
only_in_tayo6,102926,Naka no Hito Genome [Jikkyouchuu],The Ones Within,ナカノヒトゲノム【実況中】,https://anilist.co/anime/102926
only_in_tayo6,102976,Kono Subarashii Sekai ni Shukufuku wo! Kurenai Densetsu,KONOSUBA -God's blessing on this wonderful world!- Legend of Crimson,この素晴らしい世界に祝福を！紅伝説,https://anilist.co/anime/102976
only_in_tayo6,103047,Violet Evergarden Movie,Violet Evergarden: the Movie,劇場版 ヴァイオレット・エヴァーガーデン,https://anilist.co/anime/103047
only_in_tayo6,103139,Domestic na Kanojo,Domestic Girlfriend,ドメスティックな彼女,https://anilist.co/anime/103139
only_in_tayo6,103275,Fate/Grand Order: Zettai Majuu Sensen Babylonia,Fate/Grand Order Absolute Demonic Front: Babylonia,Fate/Grand Order -絶対魔獣戦線バビロニア-,https://anilist.co/anime/103275
only_in_tayo6,103276,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot - Wandering; Agateram,Fate/Grand Order Divine Realm of the Round Table: Camelot - Wandering; Agateram,劇場版 Fate/Grand Order -神聖円卓領域キャメロット- 前編 Wandering; Agateram,https://anilist.co/anime/103276
only_in_tayo6,103277,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot - Paladin; Agateram,Fate/Grand Order Divine Realm of the Round Table: Camelot - Paladin; Agateram,劇場版Fate/Grand Order -神聖円卓領域キャメロット- 後編Paladin; Agateram,https://anilist.co/anime/103277
only_in_tayo6,103874,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",My Roommate is a Cat,同居人はひざ、時々、頭のうえ。,https://anilist.co/anime/103874
only_in_tayo6,104052,Hoshiai no Sora,Stars Align,星合の空,https://anilist.co/anime/104052
only_in_tayo6,104217,Wotaku ni Koi wa Muzukashii OVA,,ヲタクに恋は難しい OVA,https://anilist.co/anime/104217
only_in_tayo6,104276,Boku no Hero Academia 4,My Hero Academia Season 4,僕のヒーローアカデミア４,https://anilist.co/anime/104276
only_in_tayo6,104936,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,A Destructive God Sits Next to Me,ぼくのとなりに暗黒破壊神がいます。,https://anilist.co/anime/104936
only_in_tayo6,105074,Tejina Senpai,Magical Sempai,手品先輩,https://anilist.co/anime/105074
only_in_tayo6,105190,Darwin's Game,Darwin's Game,ダーウィンズゲーム,https://anilist.co/anime/105190
only_in_tayo6,105334,Fruits Basket: 1st Season,Fruits Basket (2019),フルーツバスケット 1st Season,https://anilist.co/anime/105334
only_in_tayo6,105595,Kidou Senshi Gundam: Senkou no Hathaway,Mobile Suit Gundam Hathaway,機動戦士ガンダム 閃光のハサウェイ,https://anilist.co/anime/105595
only_in_tayo6,105932,Araburu Kisetsu no Otome-domo yo.,O Maidens in Your Savage Season,荒ぶる季節の乙女どもよ。,https://anilist.co/anime/105932
only_in_tayo6,106239,Nobunaga-sensei no Osanazuma,Nobunaga teacher's young bride,ノブナガ先生の幼な妻,https://anilist.co/anime/106239
only_in_tayo6,106240,HELLO WORLD,,HELLO WORLD,https://anilist.co/anime/106240
only_in_tayo6,106479,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",痛いのは嫌なので防御力に極振りしたいと思います。,https://anilist.co/anime/106479
only_in_tayo6,106625,Haikyuu!! TO THE TOP,HAIKYU!! TO THE TOP,ハイキュー!! TO THE TOP,https://anilist.co/anime/106625
only_in_tayo6,106862,"Lord El-Melloi II-sei no Jikenbo: ""Rail Zeppelin"" Grace note - Hakamori to Neko to Majutsu-shi","Lord El-Melloi II's Case Files {Rail Zeppelin} Grace note - A Grave Keeper, a Cat, and a Mage",ロード・エルメロイⅡ世の事件簿 {魔眼蒐集列車} Grace note 墓守と猫と魔術師,https://anilist.co/anime/106862
only_in_tayo6,106918,"Lord El-Melloi II-sei no Jikenbo: ""Rail Zeppelin"" Grace note",Lord El-Melloi II's Case Files {Rail Zeppelin} Grace note,ロード・エルメロイⅡ世の事件簿 {魔眼蒐集列車} Grace note,https://anilist.co/anime/106918
only_in_tayo6,107068,Karakai Jouzu no Takagi-san 2,Teasing Master Takagi-san Season 2,からかい上手の高木さん 2,https://anilist.co/anime/107068
only_in_tayo6,107202,Free!: Road to the World - Yume,Free! -Road to the World- the Dream,Free!-Road to the World-夢,https://anilist.co/anime/107202
only_in_tayo6,107226,Dumbbell Nan Kilo Moteru?,How Heavy Are the Dumbbells You Lift?,ダンベル何キロ持てる？,https://anilist.co/anime/107226
only_in_tayo6,107352,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou,,ずっと前から好きでした。～告白実行委員会～ 「金曜日のおはよう」,https://anilist.co/anime/107352
only_in_tayo6,107625,Cider no You ni Kotoba ga Wakiagaru,Words Bubble Up Like Soda Pop,サイダーのように言葉が湧き上がる,https://anilist.co/anime/107625
only_in_tayo6,107672,Katsute Kami Datta Kemono-tachi e,To the Abandoned Sacred Beasts,かつて神だった獣たちへ,https://anilist.co/anime/107672
only_in_tayo6,107693,Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun,魔入りました！入間くん,https://anilist.co/anime/107693
only_in_tayo6,107871,Princess Connect! Re:Dive,Princess Connect! Re:Dive,プリンセスコネクト！Re:Dive,https://anilist.co/anime/107871
only_in_tayo6,108040,Radiant 2,RADIANT Season 2,ラディアン2,https://anilist.co/anime/108040
only_in_tayo6,108092,Koisuru Asteroid,Asteroid in Love,恋する小惑星〈アステロイド〉,https://anilist.co/anime/108092
only_in_tayo6,108111,Sounan desu ka?,Are You Lost?,ソウナンですか？,https://anilist.co/anime/108111
only_in_tayo6,108241,Gleipnir,Gleipnir,グレイプニル,https://anilist.co/anime/108241
only_in_tayo6,108266,Tsugu Tsugumomo,Tsugumomo2,継つぐもも,https://anilist.co/anime/108266
only_in_tayo6,108463,Jibaku Shounen Hanako-kun,Toilet-bound Hanako-kun,地縛少年 花子くん,https://anilist.co/anime/108463
only_in_tayo6,108553,Boku no Hero Academia THE MOVIE: Heroes:Rising,My Hero Academia: Heroes Rising,僕のヒーローアカデミア THE MOVIE ヒーローズ:ライジング,https://anilist.co/anime/108553
only_in_tayo6,108623,Goblin Slayer: GOBLIN'S CROWN,GOBLIN SLAYER -GOBLIN’S CROWN-,ゴブリンスレイヤー -GOBLIN'S CROWN-,https://anilist.co/anime/108623
only_in_tayo6,108725,Yakusoku no Neverland 2,The Promised Neverland Season 2,約束のネバーランド2,https://anilist.co/anime/108725
only_in_tayo6,108928,Nanatsu no Taizai: Kamigami no Gekirin,The Seven Deadly Sins: Imperial Wrath of the Gods,七つの大罪 神々の逆鱗,https://anilist.co/anime/108928
only_in_tayo6,109020,Yesterday wo Utatte,"SING ""YESTERDAY"" FOR ME",イエスタデイをうたって,https://anilist.co/anime/109020
only_in_tayo6,109190,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Violet Evergarden: Eternity and the Auto Memory Doll,ヴァイオレット・エヴァーガーデン 外伝~永遠と自動手記人形~,https://anilist.co/anime/109190
only_in_tayo6,109298,Eizouken ni wa Te wo Dasu na!,Keep Your Hands Off Eizouken!,映像研には手を出すな！,https://anilist.co/anime/109298
only_in_tayo6,109731,Hibike! Euphonium 3,Sound! Euphonium 3,響け！ユーフォニアム３,https://anilist.co/anime/109731
only_in_tayo6,110350,ID: INVADED,ID: INVADED,イド：インヴェイデッド,https://anilist.co/anime/110350
